"Country or Area","Element","Year","Unit","Value","Value Footnotes"
"Mexico","Gross Production Index Number (2014-2016 = 100)","1968","index","30.57","Fc"
"Mexico","Gross Production Index Number (2014-2016 = 100)","1967","index","29.51","Fc"
"Mexico","Gross Production Index Number (2014-2016 = 100)","1966","index","29.10","Fc"
"Mexico","Gross Production Index Number (2014-2016 = 100)","1965","index","27.35","Fc"
"Mexico","Gross Production Index Number (2014-2016 = 100)","1964","index","25.47","Fc"
"Mexico","Gross Production Index Number (2014-2016 = 100)","1963","index","23.48","Fc"
"Mexico","Gross Production Index Number (2014-2016 = 100)","1962","index","22.63","Fc"
"Mexico","Gross Production Index Number (2014-2016 = 100)","1961","index","21.03","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2018","index","106.62","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2017","index","105.45","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2016","index","102.67","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2015","index","98.39","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2014","index","98.94","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2013","index","96.95","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2012","index","95.89","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2011","index","92.32","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2010","index","94.70","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2009","index","93.29","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2008","index","97.05","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2007","index","96.07","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2006","index","95.28","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2005","index","92.37","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2004","index","94.43","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2003","index","93.08","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2002","index","91.32","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2001","index","92.93","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","2000","index","89.30","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1999","index","89.57","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1998","index","88.39","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1997","index","85.68","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1996","index","85.58","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1995","index","84.31","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1994","index","81.97","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1993","index","80.38","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1992","index","79.59","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1991","index","80.16","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1990","index","82.72","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1989","index","77.52","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1988","index","82.62","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1987","index","86.62","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1986","index","87.65","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1985","index","86.30","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1984","index","84.85","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1983","index","86.75","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1982","index","84.77","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1981","index","88.18","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1980","index","84.50","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1979","index","79.42","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1978","index","84.30","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1977","index","79.83","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1976","index","74.72","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1975","index","75.89","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1974","index","75.83","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1973","index","76.01","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1972","index","75.99","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1971","index","74.55","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1970","index","73.94","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1969","index","73.63","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1968","index","76.92","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1967","index","76.58","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1966","index","77.90","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1965","index","75.54","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1964","index","72.57","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1963","index","69.01","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1962","index","68.62","Fc"
"Mexico","Gross per capita Production Index Number (2014-2016 = 100)","1961","index","65.78","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2018","index","101.14","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2017","index","102.84","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2016","index","100.44","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2015","index","100.06","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2014","index","99.50","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2013","index","98.65","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2012","index","96.37","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2011","index","96.78","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2010","index","97.13","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2009","index","97.13","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2008","index","99.06","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2007","index","97.74","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2006","index","95.67","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2005","index","87.80","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2004","index","87.31","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2003","index","82.46","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2002","index","77.99","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2001","index","74.70","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","2000","index","74.29","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1999","index","79.31","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1998","index","80.02","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1997","index","80.51","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1996","index","80.84","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1995","index","76.73","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1994","index","56.96","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1993","index","55.60","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1992","index","56.76","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1991","index","53.69","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1990","index","81.24","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1989","index","84.87","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1988","index","98.66","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1987","index","104.20","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1986","index","101.44","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1985","index","98.27","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1984","index","93.16","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1983","index","80.88","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1982","index","83.67","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1981","index","94.07","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1980","index","91.39","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1979","index","100.38","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1978","index","101.77","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1977","index","85.74","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1976","index","71.74","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1975","index","73.41","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1974","index","76.53","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1973","index","70.71","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1972","index","70.41","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1971","index","74.94","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1970","index","71.40","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1969","index","62.40","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1968","index","55.17","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1967","index","64.23","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1966","index","61.67","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1965","index","61.16","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1964","index","55.31","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1963","index","55.00","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1962","index","54.66","Fc"
"Micronesia","Gross Production Index Number (2014-2016 = 100)","1961","index","55.35","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2018","index","98.30","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2017","index","100.92","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2016","index","99.52","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2015","index","100.06","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2014","index","100.41","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2013","index","100.42","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2012","index","98.89","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2011","index","99.98","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2010","index","100.87","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2009","index","101.23","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2008","index","103.46","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2007","index","102.22","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2006","index","100.19","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2005","index","92.15","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2004","index","91.93","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2003","index","87.18","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2002","index","82.89","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2001","index","79.93","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","2000","index","80.15","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","1999","index","86.42","Fc"
"Micronesia","Gross per capita Production Index Number (2014-2016 = 100)","1998","index","88.23","Fc"
